file,year,kai,track,nichi,url,path,ok,bytes
2022-2hanshin5.pdf,2022,2,hanshin,5,https://www.jra.go.jp/datafile/seiseki/report/2022/2022-2hanshin5.pdf,data/text/2022/2022-2hanshin5.txt,1,145059
2022-2hanshin6.pdf,2022,2,hanshin,6,https://www.jra.go.jp/datafile/seiseki/report/2022/2022-2hanshin6.pdf,data/text/2022/2022-2hanshin6.txt,1,147617
2022-2hanshin7.pdf,2022,2,hanshin,7,https://www.jra.go.jp/datafile/seiseki/report/2022/2022-2hanshin7.pdf,data/text/2022/2022-2hanshin7.txt,1,146538
2022-2hanshin8.pdf,2022,2,hanshin,8,https://www.jra.go.jp/datafile/seiseki/report/2022/2022-2hanshin8.pdf,data/text/2022/2022-2hanshin8.txt,1,147622
2022-2hanshin9.pdf,2022,2,hanshin,9,https://www.jra.go.jp/datafile/seiseki/report/2022/2022-2hanshin9.pdf,data/text/2022/2022-2hanshin9.txt,1,130836
2022-2hanshin10.pdf,2022,2,hanshin,10,https://www.jra.go.jp/datafile/seiseki/report/2022/2022-2hanshin10.pdf,data/text/2022/2022-2hanshin10.txt,1,145295
2022-2hanshin11.pdf,2022,2,hanshin,11,https://www.jra.go.jp/datafile/seiseki/report/2022/2022-2hanshin11.pdf,data/text/2022/2022-2hanshin11.txt,1,137610
2022-2hanshin12.pdf,2022,2,hanshin,12,https://www.jra.go.jp/datafile/seiseki/report/2022/2022-2hanshin12.pdf,data/text/2022/2022-2hanshin12.txt,1,139218
2022-3hanshin1.pdf,2022,3,hanshin,1,https://www.jra.go.jp/datafile/seiseki/report/2022/2022-3hanshin1.pdf,data/text/2022/2022-3hanshin1.txt,1,136800
2022-3hanshin2.pdf,2022,3,hanshin,2,https://www.jra.go.jp/datafile/seiseki/report/2022/2022-3hanshin2.pdf,data/text/2022/2022-3hanshin2.txt,1,146501
2022-3hanshin3.pdf,2022,3,hanshin,3,https://www.jra.go.jp/datafile/seiseki/report/2022/2022-3hanshin3.pdf,data/text/2022/2022-3hanshin3.txt,1,148354
2022-3hanshin4.pdf,2022,3,hanshin,4,https://www.jra.go.jp/datafile/seiseki/report/2022/2022-3hanshin4.pdf,data/text/2022/2022-3hanshin4.txt,1,156523
2022-4hanshin1.pdf,2022,4,hanshin,1,https://www.jra.go.jp/datafile/seiseki/report/2022/2022-4hanshin1.pdf,data/text/2022/2022-4hanshin1.txt,1,135413
2022-4hanshin2.pdf,2022,4,hanshin,2,https://www.jra.go.jp/datafile/seiseki/report/2022/2022-4hanshin2.pdf,data/text/2022/2022-4hanshin2.txt,1,133473
2022-4hanshin3.pdf,2022,4,hanshin,3,https://www.jra.go.jp/datafile/seiseki/report/2022/2022-4hanshin3.pdf,data/text/2022/2022-4hanshin3.txt,1,130370
2022-4hanshin4.pdf,2022,4,hanshin,4,https://www.jra.go.jp/datafile/seiseki/report/2022/2022-4hanshin4.pdf,data/text/2022/2022-4hanshin4.txt,1,124831
2022-4hanshin5.pdf,2022,4,hanshin,5,https://www.jra.go.jp/datafile/seiseki/report/2022/2022-4hanshin5.pdf,data/text/2022/2022-4hanshin5.txt,1,126567
2022-4hanshin6.pdf,2022,4,hanshin,6,https://www.jra.go.jp/datafile/seiseki/report/2022/2022-4hanshin6.pdf,data/text/2022/2022-4hanshin6.txt,1,129821
2022-4hanshin7.pdf,2022,4,hanshin,7,https://www.jra.go.jp/datafile/seiseki/report/2022/2022-4hanshin7.pdf,data/text/2022/2022-4hanshin7.txt,1,138678
2022-4hanshin8.pdf,2022,4,hanshin,8,https://www.jra.go.jp/datafile/seiseki/report/2022/2022-4hanshin8.pdf,data/text/2022/2022-4hanshin8.txt,1,137204
2022-4hanshin9.pdf,2022,4,hanshin,9,https://www.jra.go.jp/datafile/seiseki/report/2022/2022-4hanshin9.pdf,data/text/2022/2022-4hanshin9.txt,1,132609
2022-5hanshin1.pdf,2022,5,hanshin,1,https://www.jra.go.jp/datafile/seiseki/report/2022/2022-5hanshin1.pdf,data/text/2022/2022-5hanshin1.txt,1,129441
2022-5hanshin2.pdf,2022,5,hanshin,2,https://www.jra.go.jp/datafile/seiseki/report/2022/2022-5hanshin2.pdf,data/text/2022/2022-5hanshin2.txt,1,129499
2022-5hanshin3.pdf,2022,5,hanshin,3,https://www.jra.go.jp/datafile/seiseki/report/2022/2022-5hanshin3.pdf,data/text/2022/2022-5hanshin3.txt,1,131816
2022-5hanshin4.pdf,2022,5,hanshin,4,https://www.jra.go.jp/datafile/seiseki/report/2022/2022-5hanshin4.pdf,data/text/2022/2022-5hanshin4.txt,1,138970
2022-5hanshin5.pdf,2022,5,hanshin,5,https://www.jra.go.jp/datafile/seiseki/report/2022/2022-5hanshin5.pdf,data/text/2022/2022-5hanshin5.txt,1,143614
2022-5hanshin6.pdf,2022,5,hanshin,6,https://www.jra.go.jp/datafile/seiseki/report/2022/2022-5hanshin6.pdf,data/text/2022/2022-5hanshin6.txt,1,135858
2022-5hanshin7.pdf,2022,5,hanshin,7,https://www.jra.go.jp/datafile/seiseki/report/2022/2022-5hanshin7.pdf,data/text/2022/2022-5hanshin7.txt,1,146243
2022-5hanshin8.pdf,2022,5,hanshin,8,https://www.jra.go.jp/datafile/seiseki/report/2022/2022-5hanshin8.pdf,data/text/2022/2022-5hanshin8.txt,1,142251
2022-6hanshin1.pdf,2022,6,hanshin,1,https://www.jra.go.jp/datafile/seiseki/report/2022/2022-6hanshin1.pdf,data/text/2022/2022-6hanshin1.txt,1,134221
2022-6hanshin2.pdf,2022,6,hanshin,2,https://www.jra.go.jp/datafile/seiseki/report/2022/2022-6hanshin2.pdf,data/text/2022/2022-6hanshin2.txt,1,127133
2022-6hanshin3.pdf,2022,6,hanshin,3,https://www.jra.go.jp/datafile/seiseki/report/2022/2022-6hanshin3.pdf,data/text/2022/2022-6hanshin3.txt,1,135931
2022-6hanshin4.pdf,2022,6,hanshin,4,https://www.jra.go.jp/datafile/seiseki/report/2022/2022-6hanshin4.pdf,data/text/2022/2022-6hanshin4.txt,1,134957
2022-6hanshin5.pdf,2022,6,hanshin,5,https://www.jra.go.jp/datafile/seiseki/report/2022/2022-6hanshin5.pdf,data/text/2022/2022-6hanshin5.txt,1,136579
2022-6hanshin6.pdf,2022,6,hanshin,6,https://www.jra.go.jp/datafile/seiseki/report/2022/2022-6hanshin6.pdf,data/text/2022/2022-6hanshin6.txt,1,141746
2022-6hanshin7.pdf,2022,6,hanshin,7,https://www.jra.go.jp/datafile/seiseki/report/2022/2022-6hanshin7.pdf,data/text/2022/2022-6hanshin7.txt,1,146869
2022-6hanshin8.pdf,2022,6,hanshin,8,https://www.jra.go.jp/datafile/seiseki/report/2022/2022-6hanshin8.pdf,data/text/2022/2022-6hanshin8.txt,1,145868
2022-6hanshin9.pdf,2022,6,hanshin,9,https://www.jra.go.jp/datafile/seiseki/report/2022/2022-6hanshin9.pdf,data/text/2022/2022-6hanshin9.txt,1,145031
2023-1nakayama1.pdf,2023,1,nakayama,1,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-1nakayama1.pdf,data/text/2023/2023-1nakayama1.txt,1,153206
2023-1nakayama2.pdf,2023,1,nakayama,2,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-1nakayama2.pdf,data/text/2023/2023-1nakayama2.txt,1,147160
2023-1nakayama3.pdf,2023,1,nakayama,3,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-1nakayama3.pdf,data/text/2023/2023-1nakayama3.txt,1,153210
2023-1nakayama4.pdf,2023,1,nakayama,4,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-1nakayama4.pdf,data/text/2023/2023-1nakayama4.txt,1,154935
2023-1nakayama5.pdf,2023,1,nakayama,5,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-1nakayama5.pdf,data/text/2023/2023-1nakayama5.txt,1,149828
2023-1nakayama6.pdf,2023,1,nakayama,6,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-1nakayama6.pdf,data/text/2023/2023-1nakayama6.txt,1,146247
2023-1nakayama7.pdf,2023,1,nakayama,7,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-1nakayama7.pdf,data/text/2023/2023-1nakayama7.txt,1,147950
2023-1nakayama8.pdf,2023,1,nakayama,8,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-1nakayama8.pdf,data/text/2023/2023-1nakayama8.txt,1,152792
2023-2nakayama1.pdf,2023,2,nakayama,1,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-2nakayama1.pdf,data/text/2023/2023-2nakayama1.txt,1,147658
2023-2nakayama2.pdf,2023,2,nakayama,2,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-2nakayama2.pdf,data/text/2023/2023-2nakayama2.txt,1,154807
2023-2nakayama3.pdf,2023,2,nakayama,3,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-2nakayama3.pdf,data/text/2023/2023-2nakayama3.txt,1,154594
2023-2nakayama4.pdf,2023,2,nakayama,4,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-2nakayama4.pdf,data/text/2023/2023-2nakayama4.txt,1,155726
2023-2nakayama5.pdf,2023,2,nakayama,5,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-2nakayama5.pdf,data/text/2023/2023-2nakayama5.txt,1,147011
2023-2nakayama6.pdf,2023,2,nakayama,6,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-2nakayama6.pdf,data/text/2023/2023-2nakayama6.txt,1,147194
2023-2nakayama7.pdf,2023,2,nakayama,7,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-2nakayama7.pdf,data/text/2023/2023-2nakayama7.txt,1,152281
2023-2nakayama8.pdf,2023,2,nakayama,8,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-2nakayama8.pdf,data/text/2023/2023-2nakayama8.txt,1,158659
2023-3nakayama1.pdf,2023,3,nakayama,1,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-3nakayama1.pdf,data/text/2023/2023-3nakayama1.txt,1,148785
2023-3nakayama2.pdf,2023,3,nakayama,2,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-3nakayama2.pdf,data/text/2023/2023-3nakayama2.txt,1,144832
2023-3nakayama3.pdf,2023,3,nakayama,3,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-3nakayama3.pdf,data/text/2023/2023-3nakayama3.txt,1,149953
2023-3nakayama4.pdf,2023,3,nakayama,4,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-3nakayama4.pdf,data/text/2023/2023-3nakayama4.txt,1,139861
2023-3nakayama5.pdf,2023,3,nakayama,5,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-3nakayama5.pdf,data/text/2023/2023-3nakayama5.txt,1,146553
2023-3nakayama6.pdf,2023,3,nakayama,6,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-3nakayama6.pdf,data/text/2023/2023-3nakayama6.txt,1,143375
2023-3nakayama7.pdf,2023,3,nakayama,7,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-3nakayama7.pdf,data/text/2023/2023-3nakayama7.txt,1,140122
2023-3nakayama8.pdf,2023,3,nakayama,8,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-3nakayama8.pdf,data/text/2023/2023-3nakayama8.txt,1,159207
2023-4nakayama1.pdf,2023,4,nakayama,1,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-4nakayama1.pdf,data/text/2023/2023-4nakayama1.txt,1,133939
2023-4nakayama2.pdf,2023,4,nakayama,2,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-4nakayama2.pdf,data/text/2023/2023-4nakayama2.txt,1,139459
2023-4nakayama3.pdf,2023,4,nakayama,3,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-4nakayama3.pdf,data/text/2023/2023-4nakayama3.txt,1,138078
2023-4nakayama4.pdf,2023,4,nakayama,4,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-4nakayama4.pdf,data/text/2023/2023-4nakayama4.txt,1,148691
2023-4nakayama5.pdf,2023,4,nakayama,5,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-4nakayama5.pdf,data/text/2023/2023-4nakayama5.txt,1,143784
2023-4nakayama6.pdf,2023,4,nakayama,6,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-4nakayama6.pdf,data/text/2023/2023-4nakayama6.txt,1,142676
2023-4nakayama7.pdf,2023,4,nakayama,7,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-4nakayama7.pdf,data/text/2023/2023-4nakayama7.txt,1,142690
2023-4nakayama8.pdf,2023,4,nakayama,8,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-4nakayama8.pdf,data/text/2023/2023-4nakayama8.txt,1,148089
2023-4nakayama9.pdf,2023,4,nakayama,9,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-4nakayama9.pdf,data/text/2023/2023-4nakayama9.txt,1,150190
2023-5nakayama1.pdf,2023,5,nakayama,1,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-5nakayama1.pdf,data/text/2023/2023-5nakayama1.txt,1,152638
2023-5nakayama2.pdf,2023,5,nakayama,2,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-5nakayama2.pdf,data/text/2023/2023-5nakayama2.txt,1,149877
2023-5nakayama3.pdf,2023,5,nakayama,3,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-5nakayama3.pdf,data/text/2023/2023-5nakayama3.txt,1,149616
2023-5nakayama4.pdf,2023,5,nakayama,4,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-5nakayama4.pdf,data/text/2023/2023-5nakayama4.txt,1,147824
2023-5nakayama5.pdf,2023,5,nakayama,5,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-5nakayama5.pdf,data/text/2023/2023-5nakayama5.txt,1,156714
2023-5nakayama6.pdf,2023,5,nakayama,6,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-5nakayama6.pdf,data/text/2023/2023-5nakayama6.txt,1,147305
2023-5nakayama7.pdf,2023,5,nakayama,7,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-5nakayama7.pdf,data/text/2023/2023-5nakayama7.txt,1,153049
2023-5nakayama8.pdf,2023,5,nakayama,8,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-5nakayama8.pdf,data/text/2023/2023-5nakayama8.txt,1,157223
2023-5nakayama9.pdf,2023,5,nakayama,9,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-5nakayama9.pdf,data/text/2023/2023-5nakayama9.txt,1,162289
2023-1hanshin1.pdf,2023,1,hanshin,1,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-1hanshin1.pdf,data/text/2023/2023-1hanshin1.txt,1,133860
2023-1hanshin2.pdf,2023,1,hanshin,2,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-1hanshin2.pdf,data/text/2023/2023-1hanshin2.txt,1,140267
2023-1hanshin3.pdf,2023,1,hanshin,3,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-1hanshin3.pdf,data/text/2023/2023-1hanshin3.txt,1,145730
2023-1hanshin4.pdf,2023,1,hanshin,4,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-1hanshin4.pdf,data/text/2023/2023-1hanshin4.txt,1,139535
2023-1hanshin5.pdf,2023,1,hanshin,5,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-1hanshin5.pdf,data/text/2023/2023-1hanshin5.txt,1,142098
2023-1hanshin6.pdf,2023,1,hanshin,6,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-1hanshin6.pdf,data/text/2023/2023-1hanshin6.txt,1,144315
2023-1hanshin7.pdf,2023,1,hanshin,7,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-1hanshin7.pdf,data/text/2023/2023-1hanshin7.txt,1,138629
2023-1hanshin8.pdf,2023,1,hanshin,8,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-1hanshin8.pdf,data/text/2023/2023-1hanshin8.txt,1,136590
2023-1hanshin9.pdf,2023,1,hanshin,9,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-1hanshin9.pdf,data/text/2023/2023-1hanshin9.txt,1,140348
2023-1hanshin10.pdf,2023,1,hanshin,10,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-1hanshin10.pdf,data/text/2023/2023-1hanshin10.txt,1,142249
2023-1hanshin11.pdf,2023,1,hanshin,11,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-1hanshin11.pdf,data/text/2023/2023-1hanshin11.txt,1,135904
2023-1hanshin12.pdf,2023,1,hanshin,12,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-1hanshin12.pdf,data/text/2023/2023-1hanshin12.txt,1,137065
2023-2hanshin1.pdf,2023,2,hanshin,1,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-2hanshin1.pdf,data/text/2023/2023-2hanshin1.txt,1,135808
2023-2hanshin2.pdf,2023,2,hanshin,2,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-2hanshin2.pdf,data/text/2023/2023-2hanshin2.txt,1,146396
2023-2hanshin3.pdf,2023,2,hanshin,3,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-2hanshin3.pdf,data/text/2023/2023-2hanshin3.txt,1,135640
2023-2hanshin4.pdf,2023,2,hanshin,4,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-2hanshin4.pdf,data/text/2023/2023-2hanshin4.txt,1,142875
2023-2hanshin5.pdf,2023,2,hanshin,5,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-2hanshin5.pdf,data/text/2023/2023-2hanshin5.txt,1,140076
2023-2hanshin6.pdf,2023,2,hanshin,6,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-2hanshin6.pdf,data/text/2023/2023-2hanshin6.txt,1,147989
2023-2hanshin7.pdf,2023,2,hanshin,7,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-2hanshin7.pdf,data/text/2023/2023-2hanshin7.txt,1,140040
2023-2hanshin8.pdf,2023,2,hanshin,8,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-2hanshin8.pdf,data/text/2023/2023-2hanshin8.txt,1,146441
2023-3hanshin1.pdf,2023,3,hanshin,1,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-3hanshin1.pdf,data/text/2023/2023-3hanshin1.txt,1,142213
2023-3hanshin2.pdf,2023,3,hanshin,2,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-3hanshin2.pdf,data/text/2023/2023-3hanshin2.txt,1,140739
2023-3hanshin3.pdf,2023,3,hanshin,3,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-3hanshin3.pdf,data/text/2023/2023-3hanshin3.txt,1,142257
2023-3hanshin4.pdf,2023,3,hanshin,4,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-3hanshin4.pdf,data/text/2023/2023-3hanshin4.txt,1,144338
2023-3hanshin5.pdf,2023,3,hanshin,5,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-3hanshin5.pdf,data/text/2023/2023-3hanshin5.txt,1,132723
2023-3hanshin6.pdf,2023,3,hanshin,6,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-3hanshin6.pdf,data/text/2023/2023-3hanshin6.txt,1,147613
2023-3hanshin7.pdf,2023,3,hanshin,7,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-3hanshin7.pdf,data/text/2023/2023-3hanshin7.txt,1,151590
2023-3hanshin8.pdf,2023,3,hanshin,8,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-3hanshin8.pdf,data/text/2023/2023-3hanshin8.txt,1,147265
2023-4hanshin1.pdf,2023,4,hanshin,1,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-4hanshin1.pdf,data/text/2023/2023-4hanshin1.txt,1,125114
2023-4hanshin2.pdf,2023,4,hanshin,2,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-4hanshin2.pdf,data/text/2023/2023-4hanshin2.txt,1,127475
2023-4hanshin3.pdf,2023,4,hanshin,3,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-4hanshin3.pdf,data/text/2023/2023-4hanshin3.txt,1,134716
2023-4hanshin4.pdf,2023,4,hanshin,4,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-4hanshin4.pdf,data/text/2023/2023-4hanshin4.txt,1,135873
2023-4hanshin5.pdf,2023,4,hanshin,5,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-4hanshin5.pdf,data/text/2023/2023-4hanshin5.txt,1,135119
2023-4hanshin6.pdf,2023,4,hanshin,6,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-4hanshin6.pdf,data/text/2023/2023-4hanshin6.txt,1,135638
2023-4hanshin7.pdf,2023,4,hanshin,7,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-4hanshin7.pdf,data/text/2023/2023-4hanshin7.txt,1,133679
2023-4hanshin8.pdf,2023,4,hanshin,8,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-4hanshin8.pdf,data/text/2023/2023-4hanshin8.txt,1,135332
2023-4hanshin9.pdf,2023,4,hanshin,9,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-4hanshin9.pdf,data/text/2023/2023-4hanshin9.txt,1,139147
2023-5hanshin1.pdf,2023,5,hanshin,1,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-5hanshin1.pdf,data/text/2023/2023-5hanshin1.txt,1,129994
2023-5hanshin2.pdf,2023,5,hanshin,2,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-5hanshin2.pdf,data/text/2023/2023-5hanshin2.txt,1,136113
2023-5hanshin3.pdf,2023,5,hanshin,3,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-5hanshin3.pdf,data/text/2023/2023-5hanshin3.txt,1,129294
2023-5hanshin4.pdf,2023,5,hanshin,4,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-5hanshin4.pdf,data/text/2023/2023-5hanshin4.txt,1,137017
2023-5hanshin5.pdf,2023,5,hanshin,5,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-5hanshin5.pdf,data/text/2023/2023-5hanshin5.txt,1,138410
2023-5hanshin6.pdf,2023,5,hanshin,6,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-5hanshin6.pdf,data/text/2023/2023-5hanshin6.txt,1,141265
2023-5hanshin7.pdf,2023,5,hanshin,7,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-5hanshin7.pdf,data/text/2023/2023-5hanshin7.txt,1,144679
2023-5hanshin8.pdf,2023,5,hanshin,8,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-5hanshin8.pdf,data/text/2023/2023-5hanshin8.txt,1,147775
2023-5hanshin9.pdf,2023,5,hanshin,9,https://www.jra.go.jp/datafile/seiseki/report/2023/2023-5hanshin9.pdf,data/text/2023/2023-5hanshin9.txt,1,147651
2024-1nakayama1.pdf,2024,1,nakayama,1,https://www.jra.go.jp/datafile/seiseki/report/2024/2024-1nakayama1.pdf,data/text/2024/2024-1nakayama1.txt,1,158930
2024-1nakayama2.pdf,2024,1,nakayama,2,https://www.jra.go.jp/datafile/seiseki/report/2024/2024-1nakayama2.pdf,data/text/2024/2024-1nakayama2.txt,1,157937
2024-1nakayama3.pdf,2024,1,nakayama,3,https://www.jra.go.jp/datafile/seiseki/report/2024/2024-1nakayama3.pdf,data/text/2024/2024-1nakayama3.txt,1,156210
2024-1nakayama4.pdf,2024,1,nakayama,4,https://www.jra.go.jp/datafile/seiseki/report/2024/2024-1nakayama4.pdf,data/text/2024/2024-1nakayama4.txt,1,154050
2024-1nakayama5.pdf,2024,1,nakayama,5,https://www.jra.go.jp/datafile/seiseki/report/2024/2024-1nakayama5.pdf,data/text/2024/2024-1nakayama5.txt,1,157633
2024-1nakayama6.pdf,2024,1,nakayama,6,https://www.jra.go.jp/datafile/seiseki/report/2024/2024-1nakayama6.pdf,data/text/2024/2024-1nakayama6.txt,1,151605
2024-1nakayama7.pdf,2024,1,nakayama,7,https://www.jra.go.jp/datafile/seiseki/report/2024/2024-1nakayama7.pdf,data/text/2024/2024-1nakayama7.txt,1,158544
2024-2nakayama1.pdf,2024,2,nakayama,1,https://www.jra.go.jp/datafile/seiseki/report/2024/2024-2nakayama1.pdf,data/text/2024/2024-2nakayama1.txt,1,144583
2024-2nakayama2.pdf,2024,2,nakayama,2,https://www.jra.go.jp/datafile/seiseki/report/2024/2024-2nakayama2.pdf,data/text/2024/2024-2nakayama2.txt,1,151770
2024-2nakayama3.pdf,2024,2,nakayama,3,https://www.jra.go.jp/datafile/seiseki/report/2024/2024-2nakayama3.pdf,data/text/2024/2024-2nakayama3.txt,1,150732
2024-2nakayama4.pdf,2024,2,nakayama,4,https://www.jra.go.jp/datafile/seiseki/report/2024/2024-2nakayama4.pdf,data/text/2024/2024-2nakayama4.txt,1,152281
2024-2nakayama5.pdf,2024,2,nakayama,5,https://www.jra.go.jp/datafile/seiseki/report/2024/2024-2nakayama5.pdf,data/text/2024/2024-2nakayama5.txt,1,147606
2024-2nakayama6.pdf,2024,2,nakayama,6,https://www.jra.go.jp/datafile/seiseki/report/2024/2024-2nakayama6.pdf,data/text/2024/2024-2nakayama6.txt,1,150358
2024-2nakayama7.pdf,2024,2,nakayama,7,https://www.jra.go.jp/datafile/seiseki/report/2024/2024-2nakayama7.pdf,data/text/2024/2024-2nakayama7.txt,1,146911
2024-2nakayama8.pdf,2024,2,nakayama,8,https://www.jra.go.jp/datafile/seiseki/report/2024/2024-2nakayama8.pdf,data/text/2024/2024-2nakayama8.txt,1,152010
2024-3nakayama1.pdf,2024,3,nakayama,1,https://www.jra.go.jp/datafile/seiseki/report/2024/2024-3nakayama1.pdf,data/text/2024/2024-3nakayama1.txt,1,144746
2024-3nakayama2.pdf,2024,3,nakayama,2,https://www.jra.go.jp/datafile/seiseki/report/2024/2024-3nakayama2.pdf,data/text/2024/2024-3nakayama2.txt,1,142698
2024-3nakayama3.pdf,2024,3,nakayama,3,https://www.jra.go.jp/datafile/seiseki/report/2024/2024-3nakayama3.pdf,data/text/2024/2024-3nakayama3.txt,1,151507
2024-3nakayama4.pdf,2024,3,nakayama,4,https://www.jra.go.jp/datafile/seiseki/report/2024/2024-3nakayama4.pdf,data/text/2024/2024-3nakayama4.txt,1,145689
2024-3nakayama5.pdf,2024,3,nakayama,5,https://www.jra.go.jp/datafile/seiseki/report/2024/2024-3nakayama5.pdf,data/text/2024/2024-3nakayama5.txt,1,150510
2024-3nakayama6.pdf,2024,3,nakayama,6,https://www.jra.go.jp/datafile/seiseki/report/2024/2024-3nakayama6.pdf,data/text/2024/2024-3nakayama6.txt,1,146583
2024-3nakayama7.pdf,2024,3,nakayama,7,https://www.jra.go.jp/datafile/seiseki/report/2024/2024-3nakayama7.pdf,data/text/2024/2024-3nakayama7.txt,1,133627
2024-3nakayama8.pdf,2024,3,nakayama,8,https://www.jra.go.jp/datafile/seiseki/report/2024/2024-3nakayama8.pdf,data/text/2024/2024-3nakayama8.txt,1,160051
2024-4nakayama1.pdf,2024,4,nakayama,1,https://www.jra.go.jp/datafile/seiseki/report/2024/2024-4nakayama1.pdf,data/text/2024/2024-4nakayama1.txt,1,130768
2024-4nakayama2.pdf,2024,4,nakayama,2,https://www.jra.go.jp/datafile/seiseki/report/2024/2024-4nakayama2.pdf,data/text/2024/2024-4nakayama2.txt,1,142325
2024-4nakayama3.pdf,2024,4,nakayama,3,https://www.jra.go.jp/datafile/seiseki/report/2024/2024-4nakayama3.pdf,data/text/2024/2024-4nakayama3.txt,1,144311
2024-4nakayama4.pdf,2024,4,nakayama,4,https://www.jra.go.jp/datafile/seiseki/report/2024/2024-4nakayama4.pdf,data/text/2024/2024-4nakayama4.txt,1,146684
